tconst	 titleType	 primaryTitle	 isAdult	 startYear	 endYear	 runtimeMinutes	 genres	 region	 language	IMDB rating
tt0048317	movie	Love Me or Leave Me	0	1955	\N	122	"Biography,Drama,Music"	IT	\N	7.1
tt0113421	tvMovie	Indictment: The McMartin Trial	0	1995	\N	131	"Drama,Thriller"	\N	\N	7.6
tt1961438	movie	Nicky's Family	0	2011	\N	96	"Documentary,History"	CA	fr	7.9
tt0053241	movie	Santa Claus	0	1959	\N	94	"Comedy,Family,Fantasy"	SUHH	ru	2.6
tt0889588	movie	The Children of Huang Shi	0	2008	\N	125	"Drama,War"	CN	cmn	7
tt0044903	movie	Million Dollar Mermaid	0	1952	\N	115	"Biography,Drama,Musical"	US	\N	6.5
tt1824922	short	Bounty Killer	0	2011	\N	\N	"Action,Short"	US	\N	7.1
tt0089167	movie	Fraternity Vacation	0	1985	\N	94	Comedy	DK	\N	5.2
tt0073686	movie	Seven Alone	0	1974	\N	97	"Adventure,Family,Western"	NO	\N	5.5
tt0278215	tvSeries	Martín	0	1974	\N	60	"Drama,Family"	AR	\N	\N
tt2006810	movie	Papadopoulos & Sons	0	2012	\N	105	"Comedy,Drama"	\N	\N	6
tt1197628	movie	Observe and Report	0	2009	\N	86	"Comedy,Crime,Drama"	TR	tr	5.8
tt0005231	movie	Das dunkle Schloß	0	1915	\N	50	"Crime,Horror,Mystery"	\N	\N	2.9
tt0070585	tvMovie	The Questor Tapes	0	1974	\N	100	"Adventure,Drama,Sci-Fi"	XWG	\N	6.9
tt1093370	movie	Jab We Met	0	2007	\N	138	"Comedy,Drama,Romance"	IN	hi	7.9
tt0045507	movie	Ani imôto	0	1953	\N	86	Drama	PL	\N	7.4
tt0065702	movie	Erinnerungen an die Zukunft	0	1970	\N	92	Documentary	IL	he	6.4
tt1234541	movie	The Butterfly Effect 3: Revelations	0	2009	\N	90	"Crime,Sci-Fi,Thriller"	BR	\N	5.6
tt1503646	tvSpecial	Patton Oswalt: My Weakness Is Strong	0	2009	\N	64	"Comedy,Documentary"	US	\N	7.6
tt0040458	movie	I Remember Mama	0	1948	\N	134	"Drama,Family"	GB	\N	7.9
tt1371155	movie	Made in Dagenham	0	2010	\N	113	"Biography,Comedy,Drama"	BR	\N	7.2
tt10269444	tvSeries	Chillerama	0	1962	1966	\N	"Action,Horror,Mystery"	\N	\N	\N
tt0430308	movie	Get Rich or Die Tryin'	0	2005	\N	117	"Biography,Crime,Drama"	CA	fr	5.3
tt0019585	movie	The Wind	0	1928	\N	95	"Drama,Romance,Western"	SUHH	ru	8.1
tt0092493	movie	'Crocodile' Dundee II	0	1988	\N	108	"Action,Adventure,Comedy"	XWG	\N	5.6
tt0105645	movie	Trouble Bound	0	1993	\N	90	"Action,Comedy"	BR	\N	5.7
tt0118501	tvSeries	Union Square	0	1997	1998	30	Comedy	US	\N	4.7
tt0271211	movie	Stoked: The Rise and Fall of Gator	0	2002	\N	82	"Documentary,Sport"	US	\N	7.2
tt0187805	movie	Dealer	0	1999	\N	74	"Crime,Drama"	DE	\N	6.3
tt0111127	movie	Serial Mom	0	1994	\N	95	"Comedy,Crime,Thriller"	FI	sv	6.7
tt0106013	tvSeries	Good Advice	0	1993	1994	30	Comedy	US	\N	6.2
tt2378465	movie	Poslednata lineika na Sofia	0	2012	\N	75	Documentary	PL	\N	7.4
tt5066574	video	Ali Wong: Baby Cobra	0	2016	\N	60	Comedy	RU	\N	7.5
tt0096491	movie	Za kem zamuzhem pevitsa?	0	1988	\N	82	Drama	SUHH	ru	6.1
tt1537759	video	Dug's Special Mission	0	2009	\N	5	"Animation,Comedy,Family"	SE	\N	7
tt0426719	tvSeries	Hunter x Hunter	0	1999	2001	23	"Action,Adventure,Animation"	\N	\N	8.7
tt0366287	movie	Caterina va in città	0	2003	\N	107	"Comedy,Drama"	AU	\N	6.8
tt0025310	movie	Intermezzo	0	1934	\N	\N	\N	GB	\N	\N
tt0790721	movie	Normal Adolescent Behavior	0	2007	\N	93	"Drama,Romance"	TR	tr	5.2
tt1504320	movie	The King's Speech	0	2010	\N	118	"Biography,Drama,History"	US	\N	8
tt0192731	movie	Urban Legends: Final Cut	0	2000	\N	97	"Horror,Mystery,Thriller"	CO	\N	4.3
tt0482546	movie	Miss Potter	0	2006	\N	88	"Biography,Drama"	LT	\N	6.9
tt0026266	movie	"The Personal History, Adventures, Experience, & Observation of David Copperfield the Younger"	0	1935	\N	130	"Adventure,Drama,Romance"	DK	\N	7.4
tt0217084	movie	Examen	0	2003	\N	90	Drama	\N	\N	7.7
tt4139412	movie	Enquiring Minds: The Untold Story of the Man Behind the National Enquirer	0	2014	\N	98	Documentary	US	\N	6.9
tt0094057	movie	Street Trash	0	1987	\N	91	"Comedy,Horror"	PL	\N	6.1
tt1567233	movie	Forks Over Knives	0	2011	\N	96	Documentary	RS	\N	7.8
tt0085052	tvMiniSeries	Mansfield Park	0	1983	\N	261	"Drama,Romance"	SUHH	ru	6.7
tt0029334	movie	"Oh, Susanna!"	0	1936	\N	59	"Action,Comedy,Music"	GR	\N	5.8
tt0258986	video	Strange Magic	1	1999	\N	75	Adult	US	\N	\N
tt0241663	movie	Lavoura Arcaica	0	2001	\N	163	Drama	BR	\N	7.7
tt0064505	movie	The Italian Job	0	1969	\N	99	"Action,Comedy,Crime"	BR	\N	7.3
tt0466399	movie	Ten Canoes	0	2006	\N	90	"Adventure,Comedy,Drama"	RU	\N	7
tt0096273	short	Tin Toy	0	1988	\N	5	"Animation,Family,Fantasy"	HU	\N	6.6
tt0243017	movie	Waking Life	0	2001	\N	99	"Animation,Drama,Fantasy"	ES	\N	7.8
tt3874544	movie	The Boss Baby	0	2017	\N	97	"Adventure,Animation,Comedy"	GB	\N	6.3
tt0034680	movie	Dr. Gillespie's New Assistant	0	1942	\N	87	"Comedy,Drama,Mystery"	US	\N	6.2
tt1372293	tvMovie	Right America: Feeling Wronged - Some Voices from the Campaign Trail	0	2009	\N	43	Documentary	\N	\N	7
tt0134119	movie	The Talented Mr. Ripley	0	1999	\N	139	"Crime,Drama,Thriller"	US	\N	7.4
tt2923316	movie	American Heist	0	2014	\N	94	"Action,Crime,Drama"	FR	\N	5
tt0439780	short	The Referees	0	2003	\N	7	"Comedy,Short"	AU	\N	7.6
tt0034299	movie	"Tom, Dick and Harry"	0	1941	\N	87	"Comedy,Fantasy,Romance"	US	\N	6.5
tt0790623	movie	Bill	0	2007	\N	93	"Comedy,Drama"	GR	\N	6.2
tt8912020	short	Socialism	0	2018	\N	24	"Drama,Short"	\N	\N	\N
tt1989593	movie	Red Hook Summer	0	2012	\N	121	Drama	\N	\N	4.9
tt2043900	movie	Last Call at the Oasis	0	2011	\N	105	Documentary	US	\N	7.4
tt1325753	video	Hulk Vs.	0	2009	\N	82	"Action,Adventure,Animation"	RU	\N	7.1
tt0053558	movie	13 Fighting Men	0	1960	\N	69	"Drama,War,Western"	US	\N	4.7
tt0112634	movie	Carnosaur 2	0	1995	\N	83	"Action,Horror,Sci-Fi"	BR	\N	3.7
tt0335345	movie	The Passion of the Christ	0	2004	\N	127	Drama	GR	\N	7.1
tt0417395	video	7 Seconds	0	2005	\N	96	"Action,Comedy,Crime"	GR	\N	4.8
tt0137523	movie	Fight Club	0	1999	\N	139	Drama	RO	\N	8.8
tt10721032	short	Her	0	2019	\N	\N	"Drama,Short"	\N	\N	\N
tt2234025	movie	Coffee Town	0	2013	\N	87	Comedy	RU	\N	6.6
tt0318761	movie	Thumbsucker	0	2005	\N	96	"Comedy,Drama"	GR	\N	6.6
tt0057463	movie	The Running Man	0	1963	\N	103	"Crime,Drama,Thriller"	RO	\N	6.5
tt0026047	movie	Air Hawks	0	1935	\N	68	"Action,Drama,Mystery"	US	\N	5.9
tt1404661	movie	Havukka-ahon ajattelija	0	2009	\N	110	"Comedy,Drama"	FI	sv	6.8
tt0112267	movie	A.K.A. Don Bonus	0	1995	\N	65	Documentary	US	\N	8
tt0113501	movie	Just Cause	0	1995	\N	102	"Action,Crime,Drama"	US	\N	6.4
tt0109035	movie	Above the Rim	0	1994	\N	96	"Crime,Drama,Sport"	HU	\N	6.6
tt0029650	movie	That Certain Woman	0	1937	\N	93	"Drama,Romance"	NL	\N	6.8
tt0031377	movie	Golden Boy	0	1939	\N	99	"Drama,Romance,Sport"	SUHH	ru	6.9
tt0103955	tvMovie	Child of Rage	0	1992	\N	94	"Biography,Drama,Horror"	FR	\N	6.5
tt0159797	movie	Top of the Food Chain	0	1999	\N	99	"Comedy,Horror,Sci-Fi"	DE	\N	6.2
tt2872750	movie	Shaun the Sheep Movie	0	2015	\N	85	"Adventure,Animation,Comedy"	SE	\N	7.3
tt0245481	short	Stuck	0	1998	\N	\N	"Comedy,Short"	US	\N	\N
tt0039739	movie	Quai des Orfèvres	0	1947	\N	106	"Crime,Drama"	\N	\N	7.7
tt0865879	short	Contract Killers	0	2003	\N	9	"Comedy,Short"	US	\N	\N
tt0076786	movie	Suspiria	0	1977	\N	99	Horror	FR	\N	7.4
tt0040525	movie	The Lady from Shanghai	0	1947	\N	87	"Crime,Drama,Film-Noir"	ES	\N	7.6
tt0066392	movie	Something for Everyone	0	1970	\N	112	"Comedy,Crime,Drama"	DK	\N	7.2
tt2278388	movie	The Grand Budapest Hotel	0	2014	\N	99	"Adventure,Comedy,Crime"	\N	\N	8.1
tt1808454	movie	Sala samobójców	0	2011	\N	110	"Animation,Drama,Thriller"	RS	\N	6.7
tt0493044	movie	Pine Flat	0	2006	\N	138	Drama	\N	\N	5.3
tt0157007	movie	After Image	0	2001	\N	92	"Drama,Thriller"	\N	\N	3.9
tt0118971	movie	The Devil's Advocate	0	1997	\N	144	"Drama,Mystery,Thriller"	HR	\N	7.5
tt0091578	movie	My Beautiful Laundrette	0	1985	\N	97	"Comedy,Drama,Romance"	FR	\N	6.8
tt0041523	movie	Jigsaw	0	1949	\N	72	"Crime,Drama,Film-Noir"	\N	\N	5.8
tt0060009	tvSeries	Mission: Impossible	0	1966	1973	50	"Action,Adventure,Crime"	US	\N	7.9
tt0082661	movie	Lili Marleen	0	1981	\N	120	"Drama,Music,Romance"	PL	\N	7.2
tt0068098	tvSeries	M*A*S*H	0	1972	1983	25	"Comedy,Drama,War"	CZ	\N	8.4
tt1876360	movie	La Noche de Enfrente	0	2012	\N	110	"Comedy,Drama,Fantasy"	XWW	en	6
tt8523334	movie	Nicky Larson et le parfum de Cupidon	0	2018	\N	91	"Action,Comedy,Crime"	RO	\N	6.5
tt0439182	movie	Four Eyed Monsters	0	2005	\N	85	"Comedy,Drama,Fantasy"	RU	\N	6.2
tt0430105	movie	Four Brothers	0	2005	\N	109	"Action,Crime,Drama"	LT	\N	6.8
tt0455590	movie	The Last King of Scotland	0	2006	\N	123	"Biography,Drama,History"	RS	\N	7.7
tt0098067	movie	Parenthood	0	1989	\N	124	"Comedy,Drama"	FI	\N	7
tt0036706	movie	Charlie Chan in the Secret Service	0	1944	\N	63	"Comedy,Crime,Mystery"	SUHH	ru	6.5
tt0212830	movie	Bruiser	0	2000	\N	99	"Horror,Mystery"	PT	\N	5.3
tt0033021	movie	Santa Fe Trail	0	1940	\N	110	"Adventure,Biography,Drama"	NO	\N	6.3
tt0190973	short	Annabelle	0	1999	\N	\N	"Drama,Short"	US	\N	\N
tt0036162	movie	Los miserables	0	1943	\N	103	Drama	IT	\N	5.7
tt0027793	movie	In the Soup	0	1936	\N	80	Comedy	GB	\N	6.2
tt1930371	movie	Joe + Belle	0	2011	\N	80	"Comedy,Crime,Drama"	XWW	en	5
tt0261983	movie	Session 9	0	2001	\N	100	"Horror,Mystery"	RS	\N	6.4
tt2494384	movie	Aloft	0	2014	\N	112	Drama	PE	\N	5.3
tt0026252	movie	Curly Top	0	1935	\N	75	"Family,Musical,Romance"	AT	\N	6.9
tt1291549	movie	Meet Monica Velour	0	2010	\N	96	"Comedy,Drama,Romance"	BR	\N	5.8
tt0165658	movie	Buried	0	1997	\N	\N	\N	\N	\N	\N
tt1187043	movie	3 Idiots	0	2009	\N	170	"Comedy,Drama"	PL	\N	8.4
tt0055982	movie	Fin de semana	0	1964	\N	93	"Comedy,Drama,Romance"	ES	\N	5.6
tt0006716	movie	The Gilded Cage	0	1916	\N	50	"Drama,Romance"	DK	\N	\N
tt0104697	movie	Leaving Normal	0	1992	\N	110	"Comedy,Drama"	SE	\N	6.6
tt0807767	movie	Sun Kissed	0	2006	\N	92	"Drama,Romance"	US	\N	4.2
tt0096289	movie	Torch Song Trilogy	0	1988	\N	120	"Comedy,Drama,Romance"	IT	\N	7.7
tt0112844	movie	Denise Calls Up	0	1995	\N	80	Comedy	FI	\N	6.6
tt0278823	movie	Hollywood Ending	0	2002	\N	112	"Comedy,Romance"	AR	\N	6.6
tt0033373	movie	Ball of Fire	0	1941	\N	111	"Comedy,Romance"	BE	fr	7.8
tt10897948	tvEpisode	Teenage Mutant Ninja Turtles: Out of the Shadows	0	2013	\N	\N	"Comedy,Short,Talk-Show"	\N	\N	\N
tt0178988	movie	Whiteboyz	0	1999	\N	92	"Comedy,Drama"	FR	\N	5.3
tt0074419	movie	Dogs	0	1976	\N	90	"Horror,Thriller"	PE	\N	4.8
tt0060899	movie	Ride Beyond Vengeance	0	1966	\N	101	Western	\N	\N	6.2
tt0334960	short	"Boys Diving, Honolulu"	0	1901	\N	1	"Documentary,Short"	US	\N	4.9
tt0032344	movie	Claudine	0	1940	\N	\N	\N	FR	\N	\N
tt1992193	movie	Pandora's Promise	0	2013	\N	87	Documentary	US	\N	7.4
tt0157030	movie	Kurpe	0	1998	\N	83	"Comedy,Drama"	HU	\N	6.9
tt0064866	movie	Queimada	0	1969	\N	132	"Action,Drama"	FI	\N	7.3
tt0187859	movie	Genghis Blues	0	1999	\N	88	Documentary	\N	\N	7.9
tt4264834	movie	Beaver Trilogy Part IV	0	2015	\N	85	Documentary	US	\N	7.3
tt0207934	tvSeries	Getaway	0	1992	\N	60	Documentary	GR	\N	6
tt0422091	movie	Dhoom	0	2004	\N	129	"Action,Thriller"	DE	\N	6.7
tt0032271	short	Boogie-Doodle	0	1948	\N	4	"Animation,Short"	CA	\N	6.7
tt0088650	tvMovie	28 Up	0	1984	\N	136	"Biography,Documentary"	AU	\N	8.3
tt0060584	movie	"Kavkazskaya plennitsa, ili Novye priklyucheniya Shurika"	0	1967	\N	82	"Adventure,Comedy,Romance"	IT	\N	8.4
tt0324015	movie	Soloalbum	0	2003	\N	89	"Comedy,Romance"	DE	\N	6
tt0664562	tvEpisode	Management	0	2000	\N	22	Comedy	\N	\N	\N
tt0038643	movie	Inside Job	0	1946	\N	65	"Crime,Drama,Film-Noir"	US	\N	5.9
tt1091487	tvEpisode	Evil Dead	0	2002	\N	50	Documentary	\N	\N	\N
tt1282041	movie	Anton Chekhov's The Duel	0	2010	\N	95	Drama	XWW	en	6.8
tt0033314	movie	Adam Had Four Sons	0	1941	\N	81	"Drama,Romance"	FR	\N	6.6
tt0216651	movie	Vampire Hunter D: Bloodlust	0	2000	\N	103	"Action,Animation,Fantasy"	\N	\N	7.7
tt0074599	movie	Gus	0	1976	\N	96	"Comedy,Family,Sport"	BR	\N	5.9
tt0049552	movie	Nightfall	0	1956	\N	78	"Crime,Drama,Film-Noir"	PL	\N	7.2
tt0067148	movie	Gojira tai Hedora	0	1971	\N	85	"Action,Adventure,Animation"	US	\N	6
tt0057697	movie	Yajû no seishun	0	1963	\N	92	"Action,Crime,Mystery"	XWW	en	7.5
tt0120873	movie	U.S. Marshals	0	1998	\N	131	"Action,Crime,Thriller"	GR	\N	6.5
tt0910915	movie	Life in Flight	0	2008	\N	78	"Comedy,Drama,Romance"	US	\N	5.2
tt0091077	movie	Free Ride	0	1986	\N	92	Comedy	XWG	\N	5.2
tt0064137	movie	Castle Keep	0	1969	\N	107	"Action,Comedy,Drama"	HU	\N	6.2
tt0052017	movie	Nära livet	0	1958	\N	84	Drama	MX	\N	7.5
tt1510686	movie	Breaking the Girls	0	2012	\N	83	"Crime,Thriller"	DE	\N	5.1
tt1144866	video	Big Pun: The Legacy	0	2008	\N	95	"Biography,Documentary"	US	\N	7.1
tt0386792	tvMovie	Something the Lord Made	0	2004	\N	110	"Biography,Drama"	FR	\N	8.2
tt0050327	movie	Don't Go Near the Water	0	1957	\N	107	"Adventure,Comedy,Romance"	DK	\N	6.2
tt0326806	movie	Civil Brand	0	2002	\N	95	"Crime,Drama,Thriller"	US	\N	5.2
tt0081547	movie	Spetters	0	1980	\N	120	"Drama,Romance,Sport"	SUHH	ru	6.6
tt0087538	movie	The Karate Kid	0	1984	\N	126	"Action,Drama,Family"	AR	\N	7.2
tt0037865	movie	Leave Her to Heaven	0	1945	\N	110	"Drama,Film-Noir,Romance"	CO	\N	7.6
tt0253114	movie	My Best Friend's Wife	0	2001	\N	85	"Comedy,Drama"	US	\N	5.2
tt0035884	movie	Five Graves to Cairo	0	1943	\N	96	"Thriller,War"	AR	\N	7.3
tt1261843	tvMovie	Kobe Doin' Work	0	2009	\N	84	"Documentary,Sport"	US	\N	6.4
tt0067411	movie	McCabe & Mrs. Miller	0	1971	\N	120	"Drama,Western"	GB	\N	7.7
tt6320632	tvEpisode	Cinderella II: Dreams Come True	0	2016	\N	\N	Documentary	\N	\N	7.5
tt0068646	movie	The Godfather	0	1972	\N	175	"Crime,Drama"	FI	\N	9.2
tt0286179	movie	Sunshine State	0	2002	\N	141	"Drama,Romance"	HU	\N	6.8
tt0115710	movie	Blood and Wine	0	1996	\N	101	"Crime,Drama,Thriller"	LT	\N	6
tt0113749	movie	Mallrats	0	1995	\N	94	"Comedy,Romance"	RU	\N	7.1
tt0120820	movie	Senseless	0	1998	\N	93	"Comedy,Romance"	CA	fr	6.1
tt1829041	movie	Joffrey: Mavericks of American Dance	0	2012	\N	82	"Biography,Documentary,History"	US	\N	7
tt0109348	movie	Bullets Over Broadway	0	1994	\N	98	"Comedy,Crime"	US	\N	7.4
tt0105481	movie	Straight Talk	0	1992	\N	91	"Comedy,Drama,Romance"	IL	he	5.8
tt2084989	movie	Upstream Color	0	2013	\N	96	"Drama,Sci-Fi"	\N	\N	6.7
tt0122529	movie	Henry Fool	0	1997	\N	137	"Comedy,Drama"	RU	\N	7.3
tt1302067	movie	Yogi Bear	0	2010	\N	80	"Adventure,Animation,Comedy"	CL	\N	4.6
tt0074875	movie	Massacre at Central High	0	1976	\N	87	"Drama,Horror,Thriller"	NO	\N	6.2
tt0104550	movie	Jersey Girl	0	1992	\N	95	"Comedy,Drama,Romance"	TR	tr	6.2
tt1808223	movie	Kaybedenler Kulübü	0	2011	\N	105	"Comedy,Drama,Romance"	RU	\N	7.6
tt0362585	tvMovie	Eastwick	0	2002	\N	60	"Drama,Mystery"	\N	\N	6.8
tt0022002	movie	Iron Man	0	1931	\N	73	Drama	\N	\N	6.1
tt0100724	tvEpisode	Sweet Nothing	0	1990	\N	\N	"Comedy,Crime,Drama"	GB	\N	7.9
tt0076500	movie	One on One	0	1977	\N	98	"Drama,Sport"	ES	\N	6.4
tt2097298	movie	"McFarland, USA"	0	2015	\N	129	"Biography,Drama,Sport"	CA	fr	7.4
tt0013520	short	Puss in Boots	0	1922	\N	9	"Animation,Short"	\N	\N	5.3
tt0096969	movie	Born on the Fourth of July	0	1989	\N	145	"Biography,Drama,War"	ES	\N	7.2
tt0102181	movie	Kafka	0	1991	\N	98	"Drama,Mystery,Sci-Fi"	BG	bg	6.9
tt0058824	tvSeries	Lost in Space	0	1965	1968	60	"Adventure,Comedy,Family"	SUHH	ru	7.2
tt0041513	movie	Intruder in the Dust	0	1949	\N	87	"Crime,Drama"	IT	\N	7.6
tt0306355	tvMovie	Mark Twain	0	2001	\N	212	"Biography,Documentary"	RU	\N	8.3
tt0004282	short	Mabel's Married Life	0	1914	\N	17	"Comedy,Short"	BR	\N	5.7
tt0020768	movie	City Girl	0	1930	\N	77	"Drama,Romance"	BR	\N	7.8
tt0388474	movie	Tokyo.Sora	0	2002	\N	127	Drama	JP	\N	6.9
tt0004696	movie	The Three Musketeers	0	1914	\N	\N	Drama	US	\N	\N
tt0482461	movie	Barry Munday	0	2010	\N	95	"Comedy,Drama,Romance"	GB	\N	5.9
tt0113845	movie	Money Train	0	1995	\N	110	"Action,Comedy,Crime"	CA	fr	5.7
tt0345551	movie	Latter Days	0	2003	\N	107	"Comedy,Drama,Romance"	\N	\N	7
tt0120662	movie	Eye of the Beholder	0	1999	\N	109	"Drama,Mystery,Thriller"	GR	\N	5.1
tt0104373	movie	Guelwaar	0	1992	\N	115	Drama	\N	\N	7.1
tt0024101	movie	Hell and High Water	0	1933	\N	68	Drama	GB	\N	\N
tt0055256	movie	"One, Two, Three"	0	1961	\N	104	Comedy	CL	\N	7.9
tt0593365	tvEpisode	Housesitter	0	2000	\N	\N	Comedy	US	\N	\N
tt0096094	movie	She's Having a Baby	0	1988	\N	106	"Comedy,Drama,Romance"	GR	\N	5.9
tt0430779	movie	Everyone's Hero	0	2006	\N	87	"Adventure,Animation,Comedy"	\N	\N	5.7
tt3356434	movie	My Own Man	0	2014	\N	82	"Comedy,Documentary,Drama"	GR	\N	6.5
tt1542486	movie	Treacle Jr.	0	2010	\N	82	Drama	GB	\N	6.9
tt0032846	movie	No Time for Comedy	0	1940	\N	93	"Comedy,Drama,Romance"	TR	tr	6.4
tt0054367	movie	Tall Story	0	1960	\N	91	"Comedy,Sport"	XWG	\N	6
tt1318455	tvEpisode	Anonyma - Eine Frau in Berlin	0	2008	\N	\N	Documentary	\N	\N	\N
tt0278435	movie	Enough	0	2002	\N	115	"Crime,Drama,Thriller"	RS	\N	5.7
tt0009878	movie	Anders als die Andern	0	1919	\N	50	"Crime,Drama,History"	XWW	en	7
tt0077272	movie	Brass Target	0	1978	\N	111	"Action,Drama,Mystery"	IT	\N	5.9
tt0063449	tvEpisode	Post Mortem	0	1968	\N	\N	"Comedy,Drama,Musical"	GB	\N	\N
tt0273253	movie	Haiku Tunnel	0	2001	\N	88	Comedy	US	\N	6.2
tt0053649	short	Beyond Silence	0	1960	\N	16	"Documentary,Short"	US	\N	6.5
tt0045966	movie	Knights of the Round Table	0	1953	\N	115	"Action,Adventure,Drama"	US	\N	6.3
tt1235404	movie	31 North 62 East	0	2009	\N	105	Thriller	\N	\N	4.1
tt0201153	short	Somersault	0	2000	\N	13	Short	FR	\N	5.6
tt3837196	movie	Hai-hil	0	2014	\N	125	"Action,Comedy"	IT	\N	6.6
tt3923662	movie	The Rezort	0	2015	\N	93	"Horror,Sci-Fi,Thriller"	\N	\N	5.3
tt1293751	movie	Casting By	0	2012	\N	89	Documentary	RU	\N	7.6
tt1621429	video	S.W.A.T.: Firefight	0	2011	\N	89	"Action,Crime,Thriller"	IT	\N	5.3
tt2246909	movie	Pauline détective	0	2012	\N	101	"Comedy,Crime,Mystery"	HU	\N	5.5
tt0343135	movie	Along Came Polly	0	2004	\N	90	"Comedy,Romance"	GR	\N	5.9
tt6133466	movie	The First Purge	0	2018	\N	98	"Action,Horror,Sci-Fi"	\N	\N	5.1
tt0123976	movie	Loufa kai parallagi	0	1984	\N	99	Comedy	HU	\N	7.7
tt0307197	movie	Un coupable idéal	0	2001	\N	111	"Crime,Documentary"	XWW	en	8
tt0764639	movie	Das wilde Leben	0	2007	\N	114	"Biography,Comedy,Drama"	\N	\N	6.5
tt1776086	movie	Bettie Page Reveals All	0	2012	\N	101	"Biography,Documentary"	US	\N	7.1
tt0112508	movie	Billy Madison	0	1995	\N	89	Comedy	LT	\N	6.4
tt0079759	movie	Prova d'orchestra	0	1978	\N	70	"Comedy,Drama,Music"	TR	tr	7.2
tt0012328	movie	Jackie	0	1921	\N	50	"Drama,Romance"	FR	\N	5.2
tt0091251	movie	Idi i smotri	0	1985	\N	142	"Drama,War"	NO	\N	8.3
tt1305591	movie	Mars Needs Moms	0	2011	\N	88	"Action,Adventure,Animation"	BG	bg	5.4
tt0121210	tvShort	Der 90. Geburtstag oder Dinner for One	0	1963	\N	18	"Comedy,Short"	DK	\N	7.9
tt2106671	movie	Tepenin Ardi	0	2012	\N	94	"Drama,Mystery"	DE	\N	7.3
tt0137155	short	Parallels	0	1964	\N	\N	"Animation,Short"	RO	\N	\N
tt0104504	movie	Incident at Oglala	0	1992	\N	89	"Documentary,History"	GR	\N	7.5
tt0183476	movie	Malavita	0	1951	\N	95	Drama	IT	\N	6.5
tt0244244	movie	Swordfish	0	2001	\N	99	"Action,Crime,Thriller"	BR	\N	6.5
tt0082910	movie	Piranha Part Two: The Spawning	0	1981	\N	94	"Drama,Horror,Romance"	CO	\N	3.7
tt0291341	movie	Mean Machine	0	2001	\N	99	"Comedy,Crime,Drama"	GB	\N	6.5
tt0051911	movie	Marjorie Morningstar	0	1958	\N	128	"Drama,Romance"	ES	\N	6.2
tt0188128	movie	Very Annie Mary	0	2001	\N	104	"Comedy,Musical"	RU	\N	6.7
tt0033056	movie	Ski Patrol	0	1940	\N	64	"Adventure,Drama,War"	MX	\N	4.3
tt1151080	tvEpisode	One Trick Pony	0	2007	\N	46	"Drama,Family"	CA	\N	8.5
tt0142250	movie	Doragon bôru: Saikyô e no michi	0	1996	\N	80	"Action,Adventure,Animation"	CA	en	7.4
tt1403664	tvEpisode	Cran d'arrêt	0	2009	\N	\N	\N	\N	\N	\N
tt1715802	movie	How to Die in Oregon	0	2011	\N	107	"Documentary,Drama,Family"	\N	\N	8.3
tt2507488	movie	Poor Us: An Animated History of Poverty	0	2012	\N	52	Documentary	\N	\N	7.2
tt0001144	short	The Call	0	1910	\N	11	"Drama,Short"	US	\N	4.6
tt0112895	movie	Dr. Jekyll and Ms. Hyde	0	1995	\N	90	"Comedy,Romance,Sci-Fi"	AR	\N	4.5
tt0081494	movie	Shao Lin da peng da shi	0	1980	\N	99	"Action,Comedy"	IT	\N	7
tt0058153	movie	Good Neighbor Sam	0	1964	\N	130	Comedy	XWG	\N	6.9
tt0088258	movie	This Is Spinal Tap	0	1984	\N	82	"Comedy,Music"	US	\N	7.9
tt0013363	movie	The Man Who Played God	0	1922	\N	60	Drama	ES	\N	6.1
tt0067388	movie	Man in the Wilderness	0	1971	\N	104	"Adventure,Drama,Western"	RO	\N	6.8
tt1414368	movie	Over Your Cities Grass Will Grow	0	2010	\N	105	Documentary	FR	\N	7.1
tt0105871	movie	Year of the Comet	0	1992	\N	91	"Action,Adventure,Comedy"	US	\N	5.8
tt1715873	movie	10 Years	0	2011	\N	100	"Comedy,Drama,Romance"	EE	\N	6.1
tt0103671	movie	American Me	0	1992	\N	125	"Biography,Crime,Drama"	\N	\N	7.2
tt0097858	movie	Meet the Feebles	0	1989	\N	97	"Comedy,Music,Musical"	NZ	en	6.7
tt0527374	tvEpisode	Broken Windows	0	2000	\N	\N	"Action,Crime,Drama"	AU	\N	6.4
tt1739212	movie	Gekijoban Poketto Monsuta besuto uisshu bikutini to kuroki eiyu zekuromu	0	2011	\N	97	"Adventure,Animation,Drama"	US	\N	5.9
tt0119139	movie	Follow the Bitch	0	1996	\N	86	Comedy	US	\N	7.4
tt0089200	movie	Ghoulies	0	1984	\N	81	"Comedy,Fantasy,Horror"	RS	\N	4.2
tt0117238	movie	Omega Doom	0	1996	\N	84	"Drama,Sci-Fi,Thriller"	FR	\N	4.2
tt0074746	movie	The Killer Inside Me	0	1976	\N	99	"Crime,Drama"	ES	\N	6
tt0020210	movie	Navy Blues	0	1929	\N	77	"Comedy,Drama"	BR	\N	5.2
tt0044288	tvSeries	Police Story	0	1952	\N	30	"Crime,Drama"	US	\N	6.8
tt0419843	movie	In the Land of Women	0	2007	\N	97	"Comedy,Drama,Romance"	MX	\N	6.4
tt0321407	tvMovie	Before Your Eyes	0	1996	\N	\N	\N	US	\N	7.2
